timestamp,maf_gps
2026-07-02 08:40:00,18.2458
2026-07-02 09:00:00,17.6595
,
2026-07-02 09:20:00,12.6633
2026-07-02 09:40:00,18.5109
2026-07-02 10:00:00,19.8467
,
2026-07-03 06:20:00,20.2715
2026-07-03 06:40:00,10.2875
2026-07-03 07:00:00,16.6705
,
2026-07-03 07:40:00,7.49
2026-07-03 08:00:00,23.5273
2026-07-03 08:20:00,12.7628
2026-07-03 08:40:00,19.5886
2026-07-03 09:00:00,24.0808
2026-07-03 09:20:00,13.5881
2026-07-03 09:40:00,15.912
