timestamp,throttle_pct
2026-07-02 09:20:00,18.4833
2026-07-02 09:40:00,17.0992
2026-07-02 10:00:00,16.4423
,
2026-07-03 06:20:00,16.8192
2026-07-03 06:40:00,11.6367
2026-07-03 07:00:00,18.48
,
2026-07-03 07:40:00,10.56
2026-07-03 08:00:00,17.48
2026-07-03 08:20:00,10.7233
2026-07-03 08:40:00,15.5183
2026-07-03 09:00:00,16.5017
2026-07-03 09:20:00,14.995
2026-07-03 09:40:00,14.0185
