timestamp,z_speed_kmh,z_rpm,z_coolant_c,z_engine_load_pct,z_oil_temp_c,z_runtime_min,z_throttle_pct,z_intake_air_c,z_maf_gps,z_fuel_rate_lph
2026-05-19 07:20:00,-0.963707,-0.545815,0.401083,-0.212015,-0.286332,-0.685879,-0.040128,0.675687,-0.780438,-0.855641
2026-05-19 07:40:00,1.078238,1.379932,0.45456,0.416177,0.388617,-0.318753,0.532006,0.496204,1.396811,1.389755
2026-05-19 08:00:00,-0.026789,0.382016,0.439486,0.080318,0.605701,0.048373,0.212658,0.66739,0.071178,0.027311
2026-05-19 08:20:00,3.374227,-1.254281,0.458324,0.10178,0.654931,0.07285,0.680455,0.316131,-0.955056,-0.942348
,,,,,,,,,,
2026-05-19 09:00:00,-0.072807,0.395287,0.424215,-0.485051,0.691959,1.149753,-0.422842,1.143701,0.329826,0.344621
2026-05-19 09:20:00,0.086803,0.790055,0.422869,0.021371,0.688134,1.516879,0.207419,0.663997,0.587575,0.527598
2026-05-19 09:40:00,-0.338519,-0.405193,0.435152,-0.444582,0.70093,1.884005,-0.421271,1.156313,-0.610792,-0.635344
2026-05-19 10:00:00,1.565456,1.161018,0.458402,0.632118,0.719552,2.251132,0.22903,0.499597,1.262944,1.275104
2026-05-19 10:20:00,0.097578,-0.303295,0.438837,-0.672169,0.721336,2.618258,-0.663814,1.192601,-0.507838,-0.518743
2026-05-19 10:40:00,0.710954,1.376728,0.478144,0.346787,0.736554,2.985384,0.107431,0.540457,1.272198,1.262293
2026-05-19 11:00:00,0.322749,0.041382,0.447563,-0.288791,0.72373,3.21178,-0.214799,0.632098,-0.348802,-0.413654
,,,,,,,,,,
2026-05-20 07:20:00,-0.090172,0.822759,-1.899364,0.690922,-2.38455,-1.1815,0.78136,0.526481,0.946251,0.954174
2026-05-20 07:40:00,-0.791386,-1.58579,0.321565,-1.710974,-0.764659,-0.814374,-2.130755,2.432905,-1.554918,-1.442171
2026-05-20 08:00:00,-0.795252,-0.236544,0.464465,-0.191948,0.202544,-0.447247,-0.062839,0.509111,-0.519013,-0.578807
2026-05-20 08:20:00,0.868862,0.678565,0.452349,0.542084,0.547368,-0.080121,0.270497,0.570291,0.89537,0.933194
2026-05-20 08:40:00,0.275376,0.057982,0.453332,-0.528793,0.658908,0.287006,-0.562961,1.128655,-0.02484,-0.001003
2026-05-20 09:00:00,-0.035206,0.40579,0.441618,-0.177512,0.70387,0.654132,-0.20102,0.683985,0.155897,0.115597
2026-05-20 09:20:00,-1.025029,-0.759136,0.429973,-0.126456,0.72189,0.840755,0.343556,0.784366,-0.491087,-0.48885
,,,,,,,,,,
2026-05-20 11:40:00,-0.316215,0.743506,-4.120932,3.911253,-2.548689,-1.313052,3.772689,0.512246,2.627929,2.750157
2026-05-20 12:00:00,0.183852,-0.06812,-0.327078,-0.449009,-1.153525,-0.945926,-0.652235,1.107155,-0.141872,-0.117975
2026-05-20 12:20:00,-0.361341,-1.396139,0.4937,-1.013609,0.069387,-0.5788,-1.56077,2.257737,-1.06555,-0.929259
2026-05-20 12:40:00,1.301431,0.10517,0.485445,0.182479,0.471479,-0.285098,0.246319,0.765964,0.208032,0.239532
,,,,,,,,,,
2026-05-20 13:40:00,-0.358554,-0.727447,0.520881,0.403352,0.676443,0.889706,-0.298676,1.94188,0.174069,0.357061
2026-05-20 14:00:00,-0.115429,-0.020235,0.481495,-0.606003,0.70093,1.256832,-0.600499,0.94305,-0.130864,-0.121781
2026-05-20 14:20:00,0.484461,0.955481,0.440311,-0.432359,0.720354,1.623959,-0.250791,0.580728,0.776124,0.78865
2026-05-20 14:40:00,0.01992,-0.365732,0.445342,-0.564932,0.740158,1.948252,-0.834188,1.403688,-0.122342,-0.05559
,,,,,,,,,,
2026-05-21 06:00:00,-0.038428,0.672498,-1.520632,0.246214,-2.33411,-1.108075,0.421199,-1.187812,0.545717,0.520543
2026-05-21 06:20:00,-0.08742,-0.261929,0.303228,-0.312659,-0.586886,-0.740948,-0.376084,-0.61289,-0.315278,-0.313392
2026-05-21 06:40:00,0.873302,0.937533,0.360715,0.356627,0.254769,-0.373822,0.148898,-1.281592,0.896853,0.909892
2026-05-21 07:00:00,-1.112044,-0.924692,0.372192,-0.238361,0.536017,-0.126012,0.067116,-0.963448,-1.043994,-1.127739
,,,,,,,,,,
2026-05-21 08:20:00,-0.502271,0.119386,-0.974158,0.603775,-1.093158,-1.062184,0.437519,-1.079871,0.186372,0.174547
2026-05-21 08:40:00,1.164229,1.289294,0.377666,-0.166493,0.010535,-0.695057,-0.069598,-1.290516,1.019273,0.975805
2026-05-21 09:00:00,-0.033995,0.081588,0.413533,-0.377622,0.483958,-0.327931,-0.347714,-0.735803,3.6e-05,-0.019106
2026-05-21 09:20:00,-1.940736,-3.209722,0.408207,-2.52621,0.578149,-0.297337,-2.837585,1.577345,-2.977677,-2.861708
,,,,,,,,,,
2026-05-21 10:40:00,-1.595638,-2.932525,-5.039731,4.995051,-2.426697,-1.340587,4.28232,-0.679565,-1.538333,-1.566663
2026-05-21 11:00:00,0.664846,0.471529,-0.690097,0.426595,-1.166377,-0.97346,0.51084,-0.924801,0.716825,0.755229
2026-05-21 11:20:00,0.163105,0.693609,0.375288,-0.007502,0.074111,-0.606334,-0.041438,-1.16421,0.39961,0.368108
2026-05-21 11:40:00,2.452324,0.735967,0.39158,0.878688,0.441084,-0.444187,0.898165,-1.387541,0.916048,1.040047
,,,,,,,,,,
2026-05-21 12:20:00,-0.020565,0.713911,0.389536,-0.393791,0.640135,0.495045,-0.356437,-1.212225,0.253629,0.171948
2026-05-21 12:40:00,0.466079,0.915445,0.387817,-0.061638,0.663577,0.862171,0.009408,-1.006558,0.678706,0.629067
2026-05-21 13:00:00,0.092273,0.899619,0.371504,0.233871,0.703089,1.140574,0.16878,-1.102846,0.945792,0.913048
,,,,,,,,,,
2026-05-22 07:40:00,0.62423,0.722659,-1.810609,0.660172,-2.509704,-1.144787,0.839618,-1.57971,0.887913,0.888633
2026-05-22 08:00:00,-0.73848,-0.774826,0.252287,-0.992773,-0.724712,-0.777661,-0.812027,-0.896848,-1.055524,-1.125326
2026-05-22 08:20:00,-0.074162,0.53429,0.366119,0.169149,0.237012,-0.410535,0.058315,-1.362427,0.317732,0.314821
2026-05-22 08:40:00,0.404183,1.241596,0.388475,0.146292,0.563222,-0.043408,0.387067,-1.529889,1.034876,0.987409
2026-05-22 09:00:00,-0.657046,-0.203215,0.413445,-0.48469,0.664324,0.323718,-0.472797,-0.816012,-0.322735,-0.32741
2026-05-22 09:20:00,0.895204,1.315035,0.429413,0.439034,0.688306,0.690845,0.447106,-1.647897,1.360237,1.392726
2026-05-22 09:40:00,0.172953,0.048727,0.397427,-0.102516,0.711292,0.908062,-0.097103,-1.499944,-0.255582,-0.311721
,,,,,,,,,,
2026-05-22 11:20:00,1.003022,0.740668,-0.843246,0.223477,-1.158976,-0.994877,0.078302,-1.381677,0.756302,0.764791
2026-05-22 11:40:00,-0.252016,0.308445,0.363004,-0.044194,0.077916,-0.62775,0.0295,-1.401149,0.090186,0.071686
2026-05-22 12:00:00,0.732427,-0.290275,0.355339,0.530656,0.490231,-0.321811,0.762184,-1.559096,-0.079064,-0.044821
,,,,,,,,,,
2026-05-22 12:40:00,-0.338906,0.629246,0.46477,-0.596715,0.80581,0.473629,-0.383733,-1.540436,-0.08439,-0.158451
2026-05-22 13:00:00,-0.256739,0.692878,0.402557,0.072306,0.763186,0.840755,0.217006,-1.537596,0.467556,0.441633
2026-05-22 13:20:00,-0.333733,0.49491,0.386343,-0.028747,0.742607,1.207881,0.078406,-1.486889,0.160388,0.114762
2026-05-22 13:40:00,-0.508779,0.23027,0.356882,-0.346849,0.728136,1.501583,-0.077299,-1.547737,-0.137193,-0.206075
,,,,,,,,,,
2026-05-23 07:00:00,-0.946708,-0.638288,-4.599169,4.365464,-3.139172,-1.32835,3.37858,0.230095,0.481822,0.590169
2026-05-23 07:20:00,0.370351,1.162105,-0.531798,-0.188748,-1.577143,-0.961224,-0.003035,0.295221,0.714298,0.689966
2026-05-23 07:40:00,-0.233281,-0.510931,0.412217,-0.826756,-0.117088,-0.594098,-0.986672,1.252822,-0.590322,-0.555877
2026-05-23 08:00:00,-0.927108,-0.903364,0.443505,-0.48469,0.382509,-0.226971,-0.612078,1.15233,-0.602311,-0.557455
2026-05-23 08:20:00,0.690725,0.998908,0.426878,0.004143,0.578959,0.140155,0.008334,0.260187,0.725389,0.679755
2026-05-23 08:40:00,-1.578839,-2.604295,0.393045,0.409849,0.649992,0.182988,0.719748,0.239757,-1.847319,-1.892884
,,,,,,,,,,
2026-05-23 10:00:00,-0.509671,-0.291291,-0.679297,-0.663002,-0.942826,-1.004055,-0.713742,0.959829,-0.454576,-0.467777
2026-05-23 10:20:00,-0.692435,-1.379016,0.46479,-0.742545,0.115504,-0.636928,-0.855904,1.492526,-1.236136,-1.144635
2026-05-23 10:40:00,3.573921,-0.96989,0.473064,-0.262132,0.418016,-0.62469,-0.111955,0.122523,-0.935213,-0.993407
,,,,,,,,,,
2026-05-23 11:00:00,-1.150406,-1.003031,0.471875,0.116192,0.713727,0.097324,0.093757,0.352381,-0.979494,-1.011232
2026-05-23 11:20:00,-0.75191,-1.531309,0.482399,-0.47728,0.709286,0.464451,-0.685634,1.445802,-1.061769,-0.961565
2026-05-23 11:40:00,0.350523,0.301494,0.49313,-0.401081,0.721108,0.831577,-0.375219,0.563506,-0.088087,-0.141741
2026-05-23 12:00:00,-1.899933,-3.318082,0.487804,-1.080184,0.720645,0.834637,-1.533055,0.371447,-2.557633,-2.65283
,,,,,,,,,,
2026-05-24 06:00:00,-0.526573,0.152686,-4.405907,2.984016,-3.307489,-1.309994,2.315492,-1.140535,1.09382,1.244654
2026-05-24 06:20:00,0.892265,1.314791,-0.395049,0.033208,-1.609543,-0.942868,0.301277,-1.267136,0.965927,0.894853
2026-05-24 06:40:00,0.522962,1.387444,0.340079,0.119633,-0.065271,-0.575741,0.254125,-1.363939,1.107627,1.100482
2026-05-24 07:00:00,0.429363,0.058975,0.373401,-0.179317,0.447988,-0.208615,-0.028995,-1.220449,-0.133705,-0.187694
2026-05-24 07:20:00,-0.544727,-0.077,0.393634,-0.195461,0.60622,-0.061764,-0.049191,-1.219674,-0.012433,-0.001003
,,,,,,,,,,
2026-05-24 09:40:00,0.059084,0.355131,-0.891947,0.320537,-1.481803,-0.97958,0.294073,-1.215212,0.410722,0.399858
2026-05-24 10:00:00,1.502522,1.290942,0.364066,0.229901,-0.015232,-0.612454,0.11398,-1.38732,1.174675,1.122205
2026-05-24 10:20:00,-0.203301,-0.279279,0.389448,-0.292328,0.481751,-0.27592,-0.118976,-1.165021,-0.375643,-0.41384
,,,,,,,,,,
2026-05-24 11:40:00,0.70641,0.256771,-1.196055,1.336605,-1.188969,-1.114193,1.146445,-1.324923,0.835047,0.828754
2026-05-24 12:00:00,1.493262,0.381122,0.319108,1.274794,-0.177365,-0.838848,1.320487,-1.16716,1.275832,1.2933
,,,,,,,,,,
2026-05-24 12:20:00,3.113204,0.080062,0.389536,0.742747,0.557481,-0.490078,1.051041,-1.539698,0.472987,0.558698
,,,,,,,,,,
2026-05-24 13:20:00,-0.640179,-0.143228,0.373971,0.159068,0.692256,0.721439,0.329882,-1.09359,-0.236951,-0.302995
2026-05-24 13:40:00,0.50173,0.317895,0.381999,-0.19486,0.711645,1.036556,0.011713,-1.236859,0.189923,0.134721
,,,,,,,,,,
2026-05-25 06:20:00,0.759703,0.992411,-0.942801,0.569946,-1.875241,-1.016293,0.571063,-0.400917,1.000496,1.005419
2026-05-25 06:40:00,1.14584,1.285359,0.370207,-0.332701,-0.214683,-0.649167,-0.361021,-0.364556,0.750705,0.648098
2026-05-25 07:00:00,0.475644,0.65125,0.390352,0.052264,0.401297,-0.28204,0.008098,-0.284052,0.423213,0.357711
2026-05-25 07:20:00,-0.693299,-0.39916,0.418113,0.022983,0.590946,0.085086,0.083645,-0.081852,-0.430242,-0.463413
2026-05-25 07:40:00,-1.035327,-0.928948,0.415803,-0.873818,0.667036,0.244175,-0.526052,0.582793,-1.046312,-1.046045
,,,,,,,,,,
2026-05-25 10:00:00,0.346699,0.797543,-0.931982,0.368032,-1.450364,-1.010173,0.534232,-0.403978,0.778798,0.754858
2026-05-25 10:20:00,1.113626,0.355131,0.365952,0.0699,-0.050855,-0.643047,0.356942,-0.38731,0.29674,0.280379
2026-05-25 10:40:00,4.169371,-0.691794,0.40919,-0.365592,0.336738,-0.612454,-0.03206,-0.561556,-0.709526,-0.718152
,,,,,,,,,,
2026-05-26 08:20:00,-0.407981,0.312621,-1.536001,0.453518,-2.366835,-1.108075,0.550473,-1.668659,0.24212,0.192093
2026-05-26 08:40:00,-1.687791,-2.538256,0.37799,-2.455039,-0.622855,-0.740948,-2.864226,0.96455,-2.472893,-2.343504
2026-05-26 09:00:00,0.529815,0.335179,0.393467,0.423178,0.265027,-0.373822,0.485954,-1.606741,0.316646,0.303217
2026-05-26 09:20:00,4.545591,-0.428311,0.369883,0.758026,0.504827,-0.358524,-0.076592,-2.047724,-0.309743,-0.253978
,,,,,,,,,,
2026-05-26 09:40:00,0.736584,1.961091,0.384997,1.88109,0.705745,0.360431,1.630535,-1.787294,2.823893,2.975838
2026-05-26 10:00:00,1.198863,1.216416,0.380614,0.052264,0.70468,0.727557,-0.100377,-1.711216,0.801231,0.734898
2026-05-26 10:20:00,-1.071766,-1.395015,0.404198,-1.551574,0.717878,1.094684,-1.853739,0.096414,-1.396592,-1.316751
2026-05-26 10:40:00,-0.590945,-0.178223,0.381429,0.160728,0.725777,1.46181,0.249095,-1.642992,-0.169861,-0.220279
2026-05-26 11:00:00,-0.316907,-0.083726,0.381921,0.370847,0.735918,1.828936,0.412398,-1.5803,0.031075,0.022484
2026-05-26 11:20:00,0.342286,0.657807,0.350397,-0.05863,0.731484,2.196063,0.033429,-1.643619,0.242204,0.170834
2026-05-26 11:40:00,-0.149026,0.685741,0.367259,0.02919,0.721392,2.563189,-0.045367,-1.278531,0.653746,0.69303
2026-05-26 12:00:00,0.344665,0.561467,0.394401,-0.139136,0.721163,2.890545,-0.093278,-1.552753,0.175406,0.096195
,,,,,,,,,,
2026-05-27 06:40:00,-0.390394,-0.047105,-1.20941,0.050652,-2.023436,-1.089718,0.290641,0.669086,-0.054793,-0.112776
2026-05-27 07:00:00,0.077121,0.541447,0.371927,0.297872,-0.407439,-0.722592,0.167235,0.57704,0.494209,0.474218
2026-05-27 07:20:00,1.059455,1.564299,0.44948,0.038622,0.361695,-0.355466,0.189291,0.576118,1.404038,1.385206
2026-05-27 07:40:00,0.444523,0.919155,0.423517,-0.049607,0.575901,0.011661,0.091714,0.56074,0.572035,0.529084
2026-05-27 08:00:00,-0.234318,0.660018,0.41713,-0.143635,0.645648,0.378787,0.079716,0.667685,0.198319,0.133886
2026-05-27 08:20:00,-0.945262,-0.542648,0.421886,-0.506754,0.663287,0.452212,-0.202539,0.637261,-0.866556,-0.955067
,,,,,,,,,,
2026-05-27 10:00:00,-1.107417,-0.903329,-1.132909,0.334516,-1.357901,-1.089718,0.35799,0.585706,-0.87746,-0.931672
2026-05-27 10:20:00,-0.304341,0.77872,0.390273,0.008137,-0.125734,-0.722592,0.127077,0.760506,0.425865,0.38881
2026-05-27 10:40:00,0.351042,-0.208798,0.446532,-0.187545,0.462922,-0.355466,0.138656,0.536179,-0.43043,-0.484116
2026-05-27 11:00:00,1.035132,0.169574,0.457252,1.37616,0.583808,-0.187199,1.022671,0.530353,0.584087,0.690709
,,,,,,,,,,
2026-05-27 11:20:00,0.946084,0.808471,0.429502,-0.216755,0.670377,0.378787,0.034189,0.560408,0.404017,0.399672
2026-05-27 11:40:00,0.182359,0.782336,0.427291,0.032607,0.694359,0.745914,0.165506,0.612073,0.57427,0.522028
2026-05-27 12:00:00,0.141901,0.710264,0.431546,-0.03315,0.70589,1.11304,0.11639,0.562289,0.357063,0.314542
2026-05-27 12:20:00,-0.883311,-0.962022,0.428843,1.758936,0.699893,1.1161,2.265276,1.477775,-0.335226,-0.276258
,,,,,,,,,,
2026-05-28 06:20:00,-0.111563,0.437451,-0.762972,-0.131798,-1.655827,-0.97958,0.121183,0.534926,0.12018,0.051913
2026-05-28 06:40:00,-0.656127,-0.21676,0.391089,-0.042582,-0.079216,-0.612454,0.044562,0.701502,-0.409877,-0.455894
2026-05-28 07:00:00,-0.594611,0.003624,0.434818,0.078249,0.436291,-0.300397,0.285979,0.697187,-0.173892,-0.21508
,,,,,,,,,,
2026-05-28 09:20:00,-1.034199,-1.401331,-1.550643,-1.167667,-1.78161,-1.144787,-1.353669,2.144375,-1.390201,-1.314337
2026-05-28 09:40:00,0.283039,0.412478,0.356293,0.057461,-0.384384,-0.777661,0.116599,0.500224,0.128827,0.081248
2026-05-28 10:00:00,0.690566,0.169367,0.425247,-0.426825,0.274047,-0.560443,-0.377131,0.697113,-0.111669,-0.134871
,,,,,,,,,,
2026-05-28 11:00:00,-1.09916,-0.856004,-2.811903,0.970021,-1.515082,-1.288578,1.104401,0.528656,-0.651167,-0.676934
2026-05-28 11:20:00,0.884423,0.131628,-0.005174,-0.096718,-0.515348,-0.921451,-0.266299,1.080714,0.276709,0.29941
2026-05-28 11:40:00,0.515603,-0.307996,0.436135,0.956499,0.284001,-0.62469,0.944714,0.77747,0.11241,0.192093
,,,,,,,,,,
2026-05-28 13:00:00,-1.70629,-2.769534,0.419017,-0.582929,0.692976,0.56847,-0.354263,0.740223,-2.074448,-2.136019
,,,,,,,,,,
2026-05-29 06:00:00,-1.185877,-1.039833,-2.870205,0.838628,-2.941837,-1.236569,0.72483,-1.292139,-0.733191,-0.738669
2026-05-29 06:20:00,0.333579,0.276165,0.065087,-0.41672,-1.154908,-0.869442,-0.25865,-1.12855,0.033477,0.019513
2026-05-29 06:40:00,0.029056,-0.490828,0.379543,-0.879689,0.076823,-0.502316,-0.970064,-0.230875,-0.383997,-0.302995
2026-05-29 07:00:00,-1.940273,-3.252511,0.412462,-2.255122,0.362104,-0.48396,-2.965078,1.840393,-2.966335,-2.789019
,,,,,,,,,,
2026-05-29 07:20:00,-0.5227,0.270446,-1.229299,0.629808,-0.726704,-1.218213,0.425364,-1.384628,0.097287,0.083105
2026-05-29 07:40:00,-1.37779,-1.816881,0.268913,-1.558792,-0.014713,-0.851086,-1.764439,0.210108,-1.794934,-1.710557
2026-05-29 08:00:00,-1.131207,-1.122622,0.414103,-0.708788,0.423957,-0.514552,-0.714318,-0.505576,-1.190873,-1.193188
,,,,,,,,,,
2026-05-29 10:00:00,-1.454915,-1.8884,-0.900045,-1.034854,-1.368236,-1.004055,-1.182928,0.003335,-1.758151,-1.702016
2026-05-29 10:20:00,-0.984053,-1.477429,0.377744,-0.678376,-0.051547,-0.636928,-0.829499,-0.032658,-1.242486,-1.162088
2026-05-29 10:40:00,3.044614,0.443955,0.385321,1.447018,0.354771,-0.551265,1.555197,-1.729249,0.978209,1.109673
,,,,,,,,,,
2026-05-29 11:20:00,-0.157463,-0.199874,0.359614,-0.712782,0.660333,0.464451,-0.713349,-0.781716,-0.324343,-0.321191
2026-05-29 11:40:00,-1.219764,-1.512125,0.434818,-1.117477,0.677066,0.831577,-1.288338,-0.004078,-1.433605,-1.379415
2026-05-29 12:00:00,0.383919,0.877231,0.385006,-0.045589,0.681783,1.064091,0.093128,-1.468561,0.655793,0.624518
,,,,,,,,,,
2026-05-30 06:40:00,0.475948,0.795681,-1.145074,0.667391,-2.007665,-1.071362,0.49824,-0.019456,0.828907,0.82467
2026-05-30 07:00:00,-0.164358,0.311967,0.392652,-0.037361,-0.323975,-0.704236,0.033429,0.163384,-0.083408,-0.17414
2026-05-30 07:20:00,0.407869,1.341582,0.435722,-0.054804,0.39052,-0.337109,0.086475,0.124662,1.046657,1.047566
2026-05-30 07:40:00,0.890937,0.900645,0.426878,0.346787,0.617751,0.030017,0.458894,0.006359,0.885281,0.867374
2026-05-30 08:00:00,0.280964,0.587553,0.400513,-0.432359,0.6826,0.397143,-0.17417,0.132038,0.213337,0.137228
2026-05-30 08:20:00,-1.650625,-2.57707,0.416855,-0.360732,0.681839,0.52258,-0.266744,0.596327,-2.013498,-2.041513
,,,,,,,,,,
2026-05-30 10:00:00,0.823813,1.082371,-0.805001,0.363869,-1.14447,-1.013233,0.336902,0.082179,0.967598,0.946748
2026-05-30 10:20:00,-0.138424,0.582082,0.383562,-0.156868,0.040625,-0.646107,0.017502,0.197495,0.41891,0.391874
2026-05-30 10:40:00,2.824518,-0.014926,0.418466,0.720997,0.427236,-0.535969,0.789611,0.018049,0.215217,0.269146
,,,,,,,,,,
2026-05-30 11:20:00,0.668311,1.5864,0.432872,-0.0786,0.676478,0.455272,-0.135296,0.142622,1.300186,1.315116
2026-05-30 11:40:00,0.583129,0.932138,0.426632,-0.05081,0.693439,0.822399,0.05132,0.058282,0.658633,0.622104
2026-05-30 12:00:00,0.043061,0.457909,0.43187,-0.690406,0.697589,1.189525,-0.67864,0.713487,0.043712,0.038916
2026-05-30 12:20:00,-0.214553,0.19304,0.477319,0.107795,0.707848,1.556652,0.011608,0.298909,0.006887,0.003453
2026-05-30 12:40:00,-0.524083,-0.20571,0.479834,-0.185404,0.72182,1.718798,-0.110593,0.287256,-0.206936,-0.210067
,,,,,,,,,,
2026-05-31 08:00:00,-0.922385,-0.537421,-1.886992,0.007752,-2.487915,-1.163144,0.207183,-0.739196,-0.725296,-0.803375
2026-05-31 08:20:00,-0.446177,-0.241284,0.290365,-0.563296,-0.750015,-0.796017,-0.514919,-0.165749,-0.22469,-0.194007
2026-05-31 08:40:00,-0.761537,-0.476159,0.409927,-0.404088,0.241972,-0.428891,-0.51209,-0.081521,-0.553393,-0.537403
2026-05-31 09:00:00,-0.387738,0.042208,0.38421,-0.165097,0.540333,-0.061764,-0.032924,-0.737352,-0.135585,-0.18463
2026-05-31 09:20:00,0.069915,1.034897,0.399933,0.147086,0.635272,0.305362,0.136246,-0.798495,0.833669,0.831354
2026-05-31 09:40:00,0.091181,0.758674,0.401653,-0.032549,0.687615,0.672488,0.164196,-0.830136,0.510271,0.482109
2026-05-31 10:00:00,-1.039836,-1.418359,0.41885,-0.462627,0.711078,0.856051,-0.614042,0.468546,-1.023629,-0.991736
,,,,,,,,,,
2026-05-31 11:00:00,-0.105975,0.614905,-0.822757,0.57062,-0.778472,-1.071362,0.67202,-0.774229,0.757952,0.778995
2026-05-31 11:20:00,0.382163,1.358237,0.34229,0.02919,0.13003,-0.704236,0.009853,-0.774525,0.96035,0.901908
2026-05-31 11:40:00,1.276548,0.756295,0.38765,0.319117,0.522348,-0.337109,0.440767,-0.942023,0.685181,0.721066
2026-05-31 12:00:00,4.573254,-0.390992,0.399363,0.086742,0.623803,-0.330989,-0.1447,-0.827075,-0.367601,-0.318034
,,,,,,,,,,
2026-05-31 12:40:00,0.112018,0.790647,0.437245,-0.042413,0.728475,0.76427,0.08451,-0.777106,0.569612,0.521378
2026-05-31 13:00:00,-0.653243,-0.209341,0.417051,-0.48368,0.71269,1.131396,-0.498547,-0.120242,-0.229327,-0.224085
2026-05-31 13:20:00,-0.268551,0.362831,0.406321,-0.134805,0.717587,1.498523,0.02798,-0.773898,0.023743,-0.024862
2026-05-31 13:40:00,-1.470953,-2.219894,0.407225,-0.680084,0.713928,1.605602,-0.509182,-0.10479,-1.795247,-1.792901
,,,,,,,,,,
2026-06-01 07:20:00,-1.165703,-0.911251,-3.950605,1.241639,-2.925893,-1.309994,1.448844,0.918453,-0.631825,-0.684732
2026-06-01 07:40:00,-0.784242,-0.550367,-0.285805,-0.427138,-1.381849,-0.942868,-0.42761,1.423086,-0.490773,-0.466941
2026-06-01 08:00:00,-0.48467,-0.104521,0.468563,-0.519578,-0.01869,-0.575741,-0.62714,1.752218,-0.127731,-0.113055
2026-06-01 08:20:00,0.296525,0.859279,0.435309,-0.131004,0.480616,-0.208615,-0.015478,1.120358,0.818129,0.827362
2026-06-01 08:40:00,-0.148853,0.715116,0.459139,-0.121572,0.634407,0.158511,0.109396,0.900014,0.435703,0.395401
2026-06-01 09:00:00,-0.511683,0.37126,0.480797,-0.131052,0.673974,0.424678,-0.049846,0.851704,0.037842,0.003453
,,,,,,,,,,
2026-06-01 10:40:00,-1.05956,-0.975374,-0.840092,-0.736771,-1.105505,-1.043827,-0.827902,1.607031,-1.143814,-1.16311
2026-06-01 11:00:00,-0.627253,-1.203511,0.499272,-0.775027,0.025753,-0.676701,-0.91398,2.364387,-0.985635,-0.884512
2026-06-01 11:20:00,3.031895,0.194932,0.501316,-0.950859,0.37046,-0.652225,-0.645686,0.440593,-0.344103,-0.340129
,,,,,,,,,,
2026-06-01 11:20:00,-0.091791,-1.689884,0.50898,-0.231624,0.507089,-0.37994,-0.792931,2.590852,-1.197098,-1.021258
,,,,,,,,,,
2026-06-01 12:00:00,-0.859105,-0.838895,0.416137,-0.359264,0.669353,0.424678,-0.093278,1.095059,-0.907412,-0.963236
2026-06-01 12:20:00,-1.181554,-1.613067,0.47159,-1.018421,0.677239,0.791804,-1.221775,2.448873,-1.403234,-1.297813
2026-06-01 12:40:00,1.295221,1.124205,0.464465,0.636112,0.710096,1.158931,0.471547,0.79554,1.279592,1.294507
2026-06-01 13:00:00,0.892611,0.818138,0.470283,0.093961,0.733213,1.526057,-0.125918,1.077948,0.74095,0.757086
2026-06-01 13:20:00,0.265244,0.967187,0.457351,-0.104826,0.753481,1.804462,0.124746,0.883271,0.665777,0.610407
,,,,,,,,,,
2026-06-02 06:00:00,-0.155893,0.501489,-1.561364,0.51581,-2.217817,-1.144787,0.669348,0.597728,0.505446,0.463357
2026-06-02 06:20:00,0.114176,0.729636,0.360469,0.063091,-0.581815,-0.777661,-0.032924,0.57243,0.271383,0.181603
2026-06-02 06:40:00,-0.004831,0.381472,0.469546,-0.229458,0.277997,-0.410535,-0.293149,1.114826,0.35324,0.378877
2026-06-02 07:00:00,1.086599,1.515214,0.454314,-0.055623,0.561721,-0.043408,-0.076801,0.476843,1.105684,1.068825
2026-06-02 07:20:00,0.206792,0.891746,0.444979,0.157913,0.636254,0.323718,0.172474,0.594262,0.743854,0.740469
2026-06-02 07:40:00,0.106229,0.255866,0.405977,-0.739297,0.686965,0.651074,-0.589524,0.906357,-0.126144,-0.174604
,,,,,,,,,,
2026-06-02 09:00:00,-0.750299,-0.311321,-1.11866,0.499882,-1.044862,-1.123371,0.584816,0.651828,-0.322798,-0.367329
2026-06-02 09:20:00,0.200395,0.965748,0.368242,0.190996,-0.042382,-0.756245,0.291899,0.568742,0.879997,0.872851
2026-06-02 09:40:00,1.304212,0.822728,0.440144,-0.183936,0.463323,-0.389118,-0.138806,0.57704,0.50931,0.464006
2026-06-02 10:00:00,0.454426,-0.8341,0.448497,0.330498,0.620566,-0.049526,0.276312,1.032921,-0.506564,-0.469541
,,,,,,,,,,
2026-06-02 10:40:00,-0.500217,-0.752552,0.524045,-0.512215,0.736319,0.712261,-0.542188,1.20171,-0.916164,-0.904472
2026-06-02 11:00:00,0.104265,0.826643,0.483057,0.111212,0.729692,1.079387,0.275081,0.586554,0.599105,0.586456
2026-06-02 11:20:00,0.042715,0.088988,0.487637,0.01497,0.701795,1.446514,-0.08445,1.064746,0.159532,0.182531
2026-06-02 11:40:00,0.484634,0.315744,0.454039,-0.490056,0.705427,1.61478,-0.315205,0.559855,-0.067785,-0.148796
,,,,,,,,,,
2026-06-03 06:00:00,0.150968,0.147302,-0.835444,0.075771,-1.789156,-0.997937,-0.179854,0.716917,0.259227,0.282329
2026-06-03 06:20:00,-0.061078,0.804012,0.415086,0.059266,-0.140669,-0.63081,0.127942,-0.001644,0.567836,0.528434
