timestamp,rpm
2026-05-28 11:40:00,2028.9175
,
2026-05-28 13:00:00,934.0
,
2026-05-29 06:00:00,1703.3889
2026-05-29 06:20:00,2288.7583
2026-05-29 06:40:00,1947.5917
2026-05-29 07:00:00,719.1667
,
2026-05-29 07:20:00,2286.2143
2026-05-29 07:40:00,1357.75
2026-05-29 08:00:00,1666.5636
,
2026-05-29 10:00:00,1325.9375
2026-05-29 10:20:00,1508.7417
2026-05-29 10:40:00,2363.3929
,
2026-05-29 11:20:00,2077.0112
2026-05-29 11:40:00,1493.3083
2026-05-29 12:00:00,2556.1184
,
2026-05-30 06:40:00,2519.8444
2026-05-30 07:00:00,2304.6833
2026-05-30 07:20:00,2762.6667
2026-05-30 07:40:00,2566.5333
2026-05-30 08:00:00,2427.2667
2026-05-30 08:20:00,1019.6098
,
2026-05-30 10:00:00,2647.367
2026-05-30 10:20:00,2424.8333
2026-05-30 10:40:00,2159.2778
,
2026-05-30 11:20:00,2871.5641
2026-05-30 11:40:00,2580.5417
2026-05-30 12:00:00,2369.6
2026-05-30 12:20:00,2251.7833
2026-05-30 12:40:00,2074.4151
,
2026-05-31 08:00:00,1926.8667
2026-05-31 08:20:00,2058.5917
2026-05-31 08:40:00,1954.1167
2026-05-31 09:00:00,2184.6917
2026-05-31 09:20:00,2626.25
2026-05-31 09:40:00,2503.3833
2026-05-31 10:00:00,1535.0167
,
2026-05-31 11:00:00,2439.4333
2026-05-31 11:20:00,2770.075
2026-05-31 11:40:00,2502.325
2026-05-31 12:00:00,1992.0
,
2026-05-31 12:40:00,2517.6053
2026-05-31 13:00:00,2072.8
2026-05-31 13:20:00,2327.3083
2026-05-31 13:40:00,1178.4857
,
2026-06-01 07:20:00,1760.5833
2026-06-01 07:40:00,1921.1083
2026-06-01 08:00:00,2119.425
2026-06-01 08:20:00,2548.1333
2026-06-01 08:40:00,2484.0083
2026-06-01 09:00:00,2331.0575
,
2026-06-01 10:40:00,1732.0606
2026-06-01 11:00:00,1630.5833
2026-06-01 11:20:00,2252.625
,
2026-06-01 11:20:00,1414.2394
,
2026-06-01 12:00:00,1792.7683
2026-06-01 12:20:00,1448.4083
2026-06-01 12:40:00,2665.975
2026-06-01 13:00:00,2529.8333
2026-06-01 13:20:00,2596.1319
,
