timestamp,speed_kmh
2026-07-03 06:20:00,30.7442
2026-07-03 06:40:00,10.5583
2026-07-03 07:00:00,36.4036
,
2026-07-03 07:40:00,2.9
2026-07-03 08:00:00,35.8817
2026-07-03 08:20:00,20.9608
2026-07-03 08:40:00,41.6892
2026-07-03 09:00:00,47.205
2026-07-03 09:20:00,20.6933
2026-07-03 09:40:00,23.0176
